cluster_id,method_name
0,restoreLanguage
0,unparsedEntityDecl
0,processXMLBaseAttributes
0,setDTDSource
0,addUnparsedEntity
0,getDocumentHandler
0,getState
0,sameBaseURIAsIncludeParent
0,startDTD
0,getFeatureDefault
0,scopeOfBaseURI
0,searchForRecursiveIncludes
0,checkWhitespace
0,startConditional
0,ignorableWhitespace
0,processXMLLangAttributes
0,isValidInHTTPHeader
0,getBaseURI
0,saveBaseURI
0,isIncludeElement
0,startAttlist
0,textDecl
0,setupCurrentBaseURI
0,endAttlist
0,addNotation
0,setParent
0,getSawInclude
0,attributeDecl
0,externalEntityDecl
0,getRelativeURI
0,setDocumentSource
0,reportResourceError
0,xmlDecl
0,reportFatalError
0,doctypeDecl
0,sameLanguageAsIncludeParent
0,notationDecl
0,saveLanguage
0,isRootDocument
0,getLanguage
0,endGeneralEntity
0,getDTDHandler
0,internalEntityDecl
0,copyFeatures1
0,elementDecl
0,endDTD
0,getDocumentSource
0,restoreBaseURI
0,startCDATA
0,isTopLevelIncludedItemViaInclude
0,startExternalSubset
0,getSawFallback
0,reportError
0,setSawInclude
0,endConditional
0,getResultDepth
0,setErrorReporter
0,checkNotation
0,ignoredCharacters
0,setXIncludeLocator
0,getDTDSource
0,isFallbackElement
0,setRootElementProcessed
0,endExternalSubset
0,getRecognizedProperties
0,setState
0,checkMultipleRootElements
0,checkUnparsedEntity
0,setHref
0,getIncludeParentBaseURI
0,scopeOfLanguage
0,endParameterEntity
0,endCDATA
0,getRecognizedFeatures
0,setDTDHandler
0,modifyAugmentations
0,isTopLevelIncludedItemViaFallback
0,startParameterEntity
0,getPropertyDefault
0,isEqual
0,getRootElementProcessed
0,hasXIncludeNamespace
0,getIncludeParentDepth
0,copyFeatures
0,isTopLevelIncludedItem
0,createInputSource
0,setDocumentHandler
0,setSawFallback
1,processingInstruction
1,comment
2,getIncludeParentLanguage
3,handleFallbackElement
4,startGeneralEntity
5,processAttributes
6,emptyElement
7,checkAndSendUnparsedEntity
8,handleIncludeElement
9,getRelativeBaseURI
10,startElement
11,startDocument
12,characters
13,reset
14,checkAndSendNotation
15,endElement
16,escapeHref
17,setFeature
18,endDocument
19,setProperty
