cluster_id,method_name
0,setState
0,getIncludeParentDepth
0,isTopLevelIncludedItemViaFallback
0,saveLanguage
0,getState
0,isTopLevelIncludedItemViaInclude
0,saveBaseURI
1,checkWhitespace
1,setupCurrentBaseURI
1,setHref
1,reportFatalError
2,processingInstruction
2,comment
3,isValidInHTTPHeader
3,isEqual
3,scopeOfBaseURI
3,sameBaseURIAsIncludeParent
3,getRecognizedFeatures
3,getBaseURI
3,restoreLanguage
3,addUnparsedEntity
3,setDTDSource
3,processXMLBaseAttributes
3,addNotation
3,restoreBaseURI
3,getDocumentSource
3,copyFeatures1
3,getLanguage
3,setDocumentSource
3,getRelativeURI
3,getSawInclude
3,getDocumentHandler
3,scopeOfLanguage
3,getSawFallback
3,getResultDepth
3,copyFeatures
3,checkNotation
3,getRecognizedProperties
3,setSawFallback
3,hasXIncludeNamespace
3,setSawInclude
3,getDTDSource
3,checkUnparsedEntity
3,setXIncludeLocator
3,createInputSource
4,textDecl
5,ignorableWhitespace
5,startCDATA
5,endGeneralEntity
5,endCDATA
6,endDTD
6,startDTD
7,startConditional
7,getDTDHandler
7,ignoredCharacters
7,internalEntityDecl
7,endAttlist
7,endConditional
7,endExternalSubset
7,startExternalSubset
7,elementDecl
7,endParameterEntity
7,attributeDecl
7,startAttlist
7,externalEntityDecl
7,setDTDHandler
7,startParameterEntity
8,isFallbackElement
8,isIncludeElement
9,xmlDecl
10,emptyElement
11,handleIncludeElement
12,setProperty
13,checkAndSendNotation
14,startGeneralEntity
15,reportError
15,reportResourceError
16,processXMLLangAttributes
16,sameLanguageAsIncludeParent
17,unparsedEntityDecl
18,isRootDocument
18,setParent
18,searchForRecursiveIncludes
19,getRelativeBaseURI
20,doctypeDecl
21,handleFallbackElement
22,isTopLevelIncludedItem
23,checkMultipleRootElements
24,startElement
25,endElement
26,setErrorReporter
27,setFeature
28,getIncludeParentBaseURI
29,processAttributes
30,checkAndSendUnparsedEntity
31,reset
32,modifyAugmentations
33,setDocumentHandler
34,setRootElementProcessed
34,getRootElementProcessed
35,escapeHref
36,getFeatureDefault
37,characters
38,getPropertyDefault
39,endDocument
40,startDocument
41,getIncludeParentLanguage
42,notationDecl
