cluster_id,method_name
0,getGrpOrAttrGrpRedefinedByRestriction
0,getSchemaDocument1
0,changeRedefineGroup
0,renameRedefiningComponents
0,reportSharingError
1,getGlobalDeclFromGrammar
1,canAddComponent
2,addNewImportedGrammars
2,addImportList
2,expandImportList
2,updateImportListFor
2,getGrammar
2,updateImportList
2,findGrammar
3,resolveSchemaSource
3,resolveSchema
4,storeKeyRef
5,containedImportedGrammar
5,setDVFactory
5,expandRelatedModelGroupComponents
5,getGlobalAttributeGroupDecl
5,getGlobalNotationDecl
5,addNamespaceDependency
5,getIDRegistry
5,getSchemaDocument0
5,getIDConstraintDecl
5,expandGrammars
5,updateImportListWith
5,expandRelatedAttributeUseComponents
5,expandRelatedParticleComponents
5,addGlobalAttributeGroupDecl
5,getGlobalElementDecl
5,findQName
5,setDeclPool
5,getIDRegistry_sub
5,expandRelatedAttributeUsesComponents
5,addGlobalElementDecls
5,getGlobalTypeDecl
5,schemaDocument2SystemId
5,traverseGlobalDecl
5,findDependentNamespaces
5,setGenerateSyntheticAnnotations
5,doc2SystemId
5,expandRelatedModelGroupDefinitionComponents
5,emptyString2Null
5,null2EmptyString
5,removeParticle
5,needReportTNSError
5,findXSDocumentForDecl
5,expandRelatedTypeComponents
5,canAddComponents
5,updateImportDependencies
5,setSchemasVisible
5,prepareForParse
5,addGlobalComponents
5,createGrammarFrom
5,addGlobalAttributeDecl
5,getGlobalGroupDecl
5,addGlobalElementDecl
5,getGlobalAttributeDecl
5,expandRelatedAttributeGroupComponents
5,addGlobalGroupDecl
5,element2Locator
5,addGlobalTypeDecl
5,addIDConstraintDecl
5,addGlobalNotationDecl
5,addNewGrammarLocations
5,nonAnnotationContent
5,expandComponents
6,addRelatedType
6,addRelatedAttribute
6,addRelatedElement
7,addGlobalTypeDecls
8,addGlobalComponent
9,prepareForTraverse
10,parseSchema
11,expandRelatedAttributeComponents
11,expandRelatedComplexTypeComponents
11,expandRelatedSimpleTypeComponents
11,expandRelatedElementComponents
12,isExistingGrammar
12,addGrammars
12,existingGrammars
13,createAnnotationValidator
14,addGlobalGroupDecls
15,addGlobalAttributeGroupDecls
16,getSchemaGrammar
17,getGlobalDecl
18,expandRelatedComponents
19,createTraversers
20,resolveKeyRefs
21,fillInLocalElemInfo
22,addGrammarComponents
23,reset
24,checkForDuplicateNames
25,getSchemaDocument
26,reportSchemaError
26,reportSchemaWarning
27,validateAnnotations
28,constructTrees
29,traverseLocalElements
30,addNewGrammarComponents
31,buildGlobalNameRegistries
32,addGlobalNotationDecls
33,traverseSchemas
34,addGlobalAttributeDecls
