cluster_id,method_name
0,getIdentifier
0,clearIdentifiers
0,getIdentifiers
1,getStrictErrorChecking
1,getErrorChecking
1,checkNamespaceWF
1,checkDOMNSErr
1,setStrictErrorChecking
1,setErrorChecking
2,setStandalone
3,getVersion
4,isValidQName
4,isXMLName
4,isXML11Version
5,createElementDefinition
6,changes
7,getElementById
8,setXmlStandalone
9,replaceRenameElement
10,setUserDataTable
10,removeUserDataTable
10,getUserDataRecord
11,createProcessingInstruction
12,cloneNode
13,createAttribute
14,getDoctype
15,getInputEncoding
16,setXmlVersion
17,setUserData
18,saveXML
19,getNodeListCache
20,isXMLVersionChanged
21,setTextContent
21,modifiedCharacterData
21,getAsync
21,dispatchEvent
21,loadXML
21,getElementsByTagNameNS
21,getImplementation
21,getNodeType
21,createCDATASection
21,removingNode
21,modifiedAttrValue
21,getNodeName
21,renamedAttrNode
21,getOwnerDocument
21,deletedText
21,addEventListener
21,getMutationEvents
21,insertedText
21,createDocumentFragment
21,replacingData
21,renamedElement
21,replacedCharacterData
21,replacedText
21,load
21,replacingNode
21,insertedNode
21,insertingNode
21,copyEventListeners
21,canRenameElements
21,setAsync
21,getElementsByTagName
21,createDocumentType
21,removedAttrNode
21,createTextNode
21,removeEventListener
21,removedNode
21,clone
21,createAttributeNS
21,setMutationEvents
21,isNormalizeDocRequired
21,createElementNS
21,getTextContent
21,setAttrNode
21,replacedNode
21,createComment
21,abort
21,modifyingCharacterData
22,changed
23,insertBefore
24,createNotation
25,createEntityReference
26,setDocumentURI
27,getXmlStandalone
28,readObject
29,removeIdentifier
30,setVersion
31,renameNode
32,setEncoding
33,getXmlVersion
34,getFeature
35,isKidOK
36,getEncoding
37,callUserDataHandlers
38,putIdentifier
39,importNode
40,getUserData
41,getDocumentElement
42,getXmlEncoding
43,undeferChildren
44,getNodeNumber
45,replaceChild
46,getStandalone
47,adoptNode
48,writeObject
49,getDomConfig
50,createElement
51,removeChild
52,createEntity
53,checkQName
54,getBaseURI
55,normalizeDocument
56,setInputEncoding
57,setXmlEncoding
58,freeNodeListCache
59,getDocumentURI
