cluster_id,method_name
0,processXMLLangAttributes
1,reset
2,getRelativeURI
2,getBaseURI
3,startCDATA
3,startGeneralEntity
3,endGeneralEntity
3,textDecl
3,endCDATA
4,emptyElement
5,startAttlist
6,handleIncludeElement
7,checkAndSendUnparsedEntity
8,setProperty
9,getRecognizedFeatures
9,isIncludeElement
9,isEqual
9,isTopLevelIncludedItem
9,restoreLanguage
9,getFeatureDefault
9,scopeOfBaseURI
9,sameBaseURIAsIncludeParent
9,getDocumentHandler
9,addUnparsedEntity
9,processXMLBaseAttributes
9,addNotation
9,restoreBaseURI
9,copyFeatures1
9,getLanguage
9,reportResourceError
9,isValidInHTTPHeader
9,scopeOfLanguage
9,getSawFallback
9,createInputSource
9,getRecognizedProperties
9,setHref
9,setSawFallback
9,getPropertyDefault
9,setXIncludeLocator
9,hasXIncludeNamespace
9,getResultDepth
9,checkNotation
9,copyFeatures
9,checkUnparsedEntity
9,reportError
10,handleFallbackElement
11,endElement
12,startDocument
13,escapeHref
14,setErrorReporter
15,processAttributes
16,comment
17,getRelativeBaseURI
18,notationDecl
19,startElement
20,getIncludeParentLanguage
21,getDocumentSource
21,setDocumentSource
22,setupCurrentBaseURI
22,checkMultipleRootElements
22,checkWhitespace
22,reportFatalError
23,setRootElementProcessed
23,getRootElementProcessed
24,doctypeDecl
25,checkAndSendNotation
26,elementDecl
26,internalEntityDecl
26,attributeDecl
26,endConditional
26,getDTDHandler
26,externalEntityDecl
26,endAttlist
26,endParameterEntity
26,startParameterEntity
26,ignoredCharacters
26,startConditional
26,setDTDHandler
26,endExternalSubset
26,unparsedEntityDecl
26,startExternalSubset
27,isTopLevelIncludedItemViaFallback
27,isTopLevelIncludedItemViaInclude
27,getState
27,saveLanguage
27,saveBaseURI
27,setState
28,xmlDecl
29,getIncludeParentBaseURI
30,setFeature
31,characters
32,endDocument
33,searchForRecursiveIncludes
33,setParent
33,isRootDocument
34,setDocumentHandler
35,setDTDSource
35,getDTDSource
36,getIncludeParentDepth
37,startDTD
38,modifyAugmentations
39,ignorableWhitespace
40,setSawInclude
40,getSawInclude
41,endDTD
42,processingInstruction
43,isFallbackElement
44,sameLanguageAsIncludeParent
