cluster_id,method_name
0,sameLanguageAsIncludeParent
0,processXMLLangAttributes
1,reset
2,getRelativeURI
2,getBaseURI
3,endCDATA
3,ignorableWhitespace
3,startCDATA
3,startGeneralEntity
3,endGeneralEntity
3,textDecl
4,emptyElement
5,startAttlist
6,handleIncludeElement
7,checkAndSendUnparsedEntity
8,setProperty
9,isValidInHTTPHeader
9,searchForRecursiveIncludes
9,getRecognizedFeatures
9,modifyAugmentations
9,isIncludeElement
9,restoreLanguage
9,sameBaseURIAsIncludeParent
9,getFeatureDefault
9,isEqual
9,getDocumentHandler
9,addUnparsedEntity
9,setDTDSource
9,processXMLBaseAttributes
9,addNotation
9,setParent
9,restoreBaseURI
9,copyFeatures1
9,getLanguage
9,isRootDocument
9,reportResourceError
9,getSawInclude
9,scopeOfBaseURI
9,setDocumentHandler
9,getSawFallback
9,setXIncludeLocator
9,isFallbackElement
9,getDTDSource
9,setSawFallback
9,checkNotation
9,getResultDepth
9,setSawInclude
9,reportError
9,checkUnparsedEntity
9,setHref
9,getRecognizedProperties
9,getPropertyDefault
9,scopeOfLanguage
9,isTopLevelIncludedItem
9,createInputSource
9,copyFeatures
9,hasXIncludeNamespace
10,handleFallbackElement
11,endElement
12,startDocument
13,escapeHref
14,setErrorReporter
15,processAttributes
16,processingInstruction
16,comment
17,getRelativeBaseURI
18,notationDecl
19,startElement
20,getIncludeParentLanguage
21,getDocumentSource
21,setDocumentSource
22,checkMultipleRootElements
22,checkWhitespace
22,setupCurrentBaseURI
22,reportFatalError
23,setRootElementProcessed
23,getRootElementProcessed
24,doctypeDecl
25,checkAndSendNotation
26,endExternalSubset
26,endConditional
26,startParameterEntity
26,setDTDHandler
26,externalEntityDecl
26,attributeDecl
26,endParameterEntity
26,getDTDHandler
26,internalEntityDecl
26,ignoredCharacters
26,elementDecl
26,unparsedEntityDecl
26,startConditional
26,endAttlist
26,startDTD
26,startExternalSubset
26,endDTD
27,saveLanguage
27,saveBaseURI
27,getIncludeParentDepth
27,isTopLevelIncludedItemViaFallback
27,isTopLevelIncludedItemViaInclude
27,setState
27,getState
28,xmlDecl
29,getIncludeParentBaseURI
30,setFeature
31,characters
32,endDocument
