cluster_id,method_name
0,restoreLanguage
0,isEqual
0,getRecognizedFeatures
0,isIncludeElement
0,getBaseURI
0,isValidInHTTPHeader
0,processXMLLangAttributes
0,checkWhitespace
0,searchForRecursiveIncludes
0,scopeOfBaseURI
0,getFeatureDefault
0,sameBaseURIAsIncludeParent
0,getDocumentHandler
0,addUnparsedEntity
0,setDTDSource
0,processXMLBaseAttributes
0,setupCurrentBaseURI
0,addNotation
0,setParent
0,restoreBaseURI
0,getDocumentSource
0,copyFeatures1
0,getLanguage
0,isRootDocument
0,sameLanguageAsIncludeParent
0,reportFatalError
0,reportResourceError
0,setDocumentSource
0,getRelativeURI
0,getSawInclude
0,isTopLevelIncludedItem
0,scopeOfLanguage
0,getSawFallback
0,getPropertyDefault
0,getResultDepth
0,setErrorReporter
0,setXIncludeLocator
0,getRecognizedProperties
0,getDTDSource
0,setSawInclude
0,reportError
0,createInputSource
0,hasXIncludeNamespace
0,isFallbackElement
0,setSawFallback
0,checkUnparsedEntity
0,setHref
0,copyFeatures
0,checkNotation
1,startCDATA
1,ignorableWhitespace
1,endCDATA
1,startGeneralEntity
1,endGeneralEntity
1,textDecl
2,xmlDecl
2,doctypeDecl
3,getIncludeParentLanguage
3,getIncludeParentBaseURI
4,ignoredCharacters
4,elementDecl
4,internalEntityDecl
4,endConditional
4,setDTDHandler
4,endAttlist
4,externalEntityDecl
4,attributeDecl
4,endParameterEntity
4,endDTD
4,getDTDHandler
4,startExternalSubset
4,startDTD
4,startAttlist
4,endExternalSubset
4,startConditional
4,startParameterEntity
4,notationDecl
5,comment
5,processingInstruction
6,checkAndSendNotation
7,modifyAugmentations
8,endDocument
8,getRootElementProcessed
8,setRootElementProcessed
9,unparsedEntityDecl
9,checkAndSendUnparsedEntity
10,isTopLevelIncludedItemViaFallback
10,saveLanguage
10,getIncludeParentDepth
10,isTopLevelIncludedItemViaInclude
10,setState
10,saveBaseURI
10,getState
11,handleIncludeElement
12,setProperty
13,setFeature
14,processAttributes
15,reset
16,setDocumentHandler
17,escapeHref
18,characters
19,startDocument
20,getRelativeBaseURI
21,handleFallbackElement
22,emptyElement
23,checkMultipleRootElements
24,startElement
25,endElement
