cluster_id,method_name
0,isImmutable
0,getElementDeclIndex
0,isNamespaceAware
0,comment
0,resize
0,putElementNameMapping
0,isEntityDeclared
0,startConditional
0,getEntityDeclIndex
0,getSymbolTable
0,getNotationDeclIndex
0,startAttlist
0,pcdata
0,any
0,textDecl
0,ignoredCharacters
0,endAttlist
0,endContentModel
0,processingInstruction
0,endConditional
0,empty
1,getFirstAttributeDeclIndex
1,setFirstAttributeDeclIndex
2,createAttributeDecl
3,attributeDecl
4,getEntityDecl
4,setEntityDecl
5,elementDecl
6,endGroup
6,separator
7,getContentSpecAsString
8,setElementDecl
9,getNotationDecl
10,ensureElementDeclCapacity
11,addContentSpecToElement
12,getContentSpec
12,createContentSpec
13,buildSyntaxTree
13,createChildModel
14,internalEntityDecl
14,unparsedEntityDecl
14,externalEntityDecl
15,ensureAttributeDeclCapacity
16,ensureContentSpecCapacity
17,setAttributeDecl
18,getContentSpecIndex
18,setContentSpecIndex
19,getElementContentModelValidator
20,createEntityDecl
21,element
22,getAttributeDecl
23,printAttributes
24,endDTD
24,getElementDeclName
25,startContentModel
26,ensureEntityDeclCapacity
27,endParameterEntity
27,startParameterEntity
28,initializeContentModelStack
28,startDTD
29,createElementDecl
30,addContentSpecNode
30,addUniqueLeafNode
31,ensureNotationDeclCapacity
32,getAttributeDeclIndex
33,notationDecl
34,isCDATAAttribute
35,startGroup
36,getContentSpecType
37,appendContentSpec
38,isEntityUnparsed
39,getElementDecl
40,createNotationDecl
41,getNextElementDeclIndex
41,getFirstElementDeclIndex
42,getNextAttributeDeclIndex
42,getElementDeclIsExternal
43,contentSpecTree
44,getAttributeDeclIsExternal
45,setNotationDecl
46,setContentSpec
47,printElements
48,printAttribute
49,startExternalSubset
49,endExternalSubset
50,getDTDSource
50,setDTDSource
51,getDTDContentModelSource
51,setDTDContentModelSource
52,getGrammarDescription
53,occurrence
