cluster_id,method_name
0,getTextContent
0,createComment
0,setAttrNode
0,deletedText
0,loadXML
0,replacedNode
0,createDocumentFragment
0,isNormalizeDocRequired
0,setMutationEvents
0,replacingData
0,renamedElement
0,modifyingCharacterData
0,createAttributeNS
0,createCDATASection
0,getElementsByTagNameNS
0,modifiedCharacterData
0,dispatchEvent
0,getNodeName
0,removingNode
0,modifiedAttrValue
0,getImplementation
0,getOwnerDocument
0,getMutationEvents
0,getNodeType
0,addEventListener
0,getAsync
0,createElementNS
0,renamedAttrNode
0,insertedText
0,createTextNode
0,removedAttrNode
0,createDocumentType
0,getElementsByTagName
0,getXmlVersion
0,setAsync
0,canRenameElements
0,replacingNode
0,removeEventListener
0,replacedCharacterData
0,copyEventListeners
0,setTextContent
0,load
0,replacedText
0,removedNode
0,insertedNode
0,insertingNode
0,clone
0,abort
1,createEntityReference
1,createNotation
1,createElement
1,createAttribute
1,createProcessingInstruction
1,createEntity
1,createElementDefinition
2,checkDOMNSErr
2,setStrictErrorChecking
2,checkNamespaceWF
2,getErrorChecking
2,setErrorChecking
2,getStrictErrorChecking
3,replaceChild
3,insertBefore
4,changed
4,changes
5,freeNodeListCache
5,getNodeListCache
6,getIdentifier
6,removeIdentifier
6,clearIdentifiers
6,getIdentifiers
7,setInputEncoding
7,getInputEncoding
8,setXmlEncoding
8,getXmlEncoding
9,setStandalone
10,isValidQName
10,isXMLName
10,isXML11Version
11,getVersion
12,getDoctype
13,setXmlStandalone
13,getXmlStandalone
14,setDocumentURI
14,getDocumentURI
14,getBaseURI
15,getStandalone
16,getNodeNumber
17,setVersion
18,getUserData
19,importNode
20,saveXML
21,checkQName
22,writeObject
23,isKidOK
24,replaceRenameElement
25,renameNode
26,getElementById
27,cloneNode
28,isXMLVersionChanged
29,undeferChildren
30,removeUserDataTable
30,getUserDataRecord
30,setUserDataTable
31,normalizeDocument
32,getDomConfig
33,getFeature
34,removeChild
35,adoptNode
36,getEncoding
37,setEncoding
38,getDocumentElement
39,setUserData
40,putIdentifier
41,callUserDataHandlers
42,readObject
43,setXmlVersion
