cluster_id,method_name
0,setRootElementProcessed
0,getRootElementProcessed
0,endDocument
1,endCDATA
1,endGeneralEntity
1,ignorableWhitespace
1,startCDATA
1,textDecl
2,xmlDecl
2,doctypeDecl
3,elementDecl
3,endExternalSubset
3,notationDecl
3,internalEntityDecl
3,getDTDHandler
3,endAttlist
3,startParameterEntity
3,startAttlist
3,startExternalSubset
3,externalEntityDecl
3,endParameterEntity
3,setDTDHandler
3,attributeDecl
3,ignoredCharacters
3,startConditional
3,endConditional
4,isTopLevelIncludedItemViaFallback
4,getIncludeParentDepth
4,isTopLevelIncludedItemViaInclude
4,setState
4,getState
4,saveBaseURI
4,saveLanguage
5,processingInstruction
5,comment
6,endDTD
6,startDTD
7,reportFatalError
7,checkWhitespace
7,setupCurrentBaseURI
7,setHref
8,isIncludeElement
8,isFallbackElement
9,getRelativeBaseURI
10,emptyElement
11,handleIncludeElement
12,setProperty
13,checkAndSendNotation
14,startGeneralEntity
15,reportResourceError
15,reportError
16,processXMLBaseAttributes
16,getSawInclude
16,getRelativeURI
16,setDocumentSource
16,sameBaseURIAsIncludeParent
16,copyFeatures1
16,setDTDSource
16,scopeOfBaseURI
16,restoreBaseURI
16,addNotation
16,getDocumentHandler
16,addUnparsedEntity
16,getLanguage
16,getDocumentSource
16,restoreLanguage
16,checkUnparsedEntity
16,hasXIncludeNamespace
16,copyFeatures
16,createInputSource
16,setXIncludeLocator
16,setSawFallback
16,getRecognizedProperties
16,getDTDSource
16,checkNotation
16,getResultDepth
16,setSawInclude
16,scopeOfLanguage
16,getSawFallback
16,isEqual
16,isValidInHTTPHeader
16,getBaseURI
16,getRecognizedFeatures
17,unparsedEntityDecl
18,isRootDocument
18,setParent
18,searchForRecursiveIncludes
19,startDocument
20,getIncludeParentLanguage
21,handleFallbackElement
22,isTopLevelIncludedItem
23,checkMultipleRootElements
24,startElement
25,endElement
26,setErrorReporter
27,setFeature
28,getIncludeParentBaseURI
29,processAttributes
30,checkAndSendUnparsedEntity
31,reset
32,modifyAugmentations
33,setDocumentHandler
34,sameLanguageAsIncludeParent
34,processXMLLangAttributes
35,escapeHref
36,getFeatureDefault
37,characters
38,getPropertyDefault
