cluster_id,method_name
0,getAttributeDeclIsExternal
0,getNextAttributeDeclIndex
0,getElementDeclIsExternal
1,startGroup
1,pcdata
2,setContentSpecIndex
2,getContentSpecIndex
2,getContentSpecAsString
3,getContentSpec
3,setContentSpec
4,setFirstAttributeDeclIndex
4,getFirstAttributeDeclIndex
5,createChildModel
5,buildSyntaxTree
6,setEntityDecl
6,getEntityDecl
7,startDTD
7,initializeContentModelStack
8,endDTD
8,getElementDeclName
9,attributeDecl
10,startAttlist
10,any
10,getEntityDeclIndex
10,getElementDeclIndex
10,isNamespaceAware
10,comment
10,endContentModel
10,putElementNameMapping
10,empty
10,endConditional
10,getNotationDeclIndex
10,ignoredCharacters
10,processingInstruction
10,textDecl
10,resize
10,endAttlist
10,startConditional
11,setDTDSource
11,getDTDSource
12,externalEntityDecl
12,unparsedEntityDecl
12,internalEntityDecl
13,addContentSpecNode
13,addUniqueLeafNode
14,setElementDecl
15,createAttributeDecl
16,startParameterEntity
16,endParameterEntity
17,setNotationDecl
18,elementDecl
19,endGroup
20,startContentModel
21,element
22,getNextElementDeclIndex
22,getFirstElementDeclIndex
23,printAttribute
24,endExternalSubset
24,startExternalSubset
25,setDTDContentModelSource
25,getDTDContentModelSource
26,contentSpecTree
27,ensureAttributeDeclCapacity
28,createNotationDecl
29,occurrence
30,ensureNotationDeclCapacity
31,addContentSpecToElement
32,getAttributeDecl
33,createElementDecl
34,appendContentSpec
35,notationDecl
36,getAttributeDeclIndex
37,getContentSpecType
38,printAttributes
39,ensureElementDeclCapacity
40,printElements
41,getElementDecl
42,isCDATAAttribute
43,createEntityDecl
44,createContentSpec
45,isEntityUnparsed
46,isImmutable
47,setAttributeDecl
48,getSymbolTable
49,ensureContentSpecCapacity
50,getGrammarDescription
51,getElementContentModelValidator
52,isEntityDeclared
53,ensureEntityDeclCapacity
54,separator
55,getNotationDecl
