cluster_id,method_name
0,setDocumentHandler
0,getRelativeBaseURI
0,getIncludeParentLanguage
0,unparsedEntityDecl
0,getRootElementProcessed
0,doctypeDecl
0,getIncludeParentBaseURI
0,xmlDecl
0,setRootElementProcessed
0,endDocument
0,checkAndSendNotation
0,checkAndSendUnparsedEntity
1,endElement
1,handleFallbackElement
2,setProperty
3,endCDATA
3,textDecl
3,comment
3,processingInstruction
3,ignorableWhitespace
3,characters
3,startCDATA
3,startGeneralEntity
3,endGeneralEntity
4,getDTDHandler
4,addUnparsedEntity
4,getDocumentHandler
4,getState
4,reportResourceError
4,sameBaseURIAsIncludeParent
4,setDocumentSource
4,getRelativeURI
4,externalEntityDecl
4,getFeatureDefault
4,scopeOfBaseURI
4,attributeDecl
4,getSawInclude
4,searchForRecursiveIncludes
4,checkWhitespace
4,startDTD
4,setDTDSource
4,sameLanguageAsIncludeParent
4,processXMLBaseAttributes
4,getLanguage
4,internalEntityDecl
4,copyFeatures1
4,elementDecl
4,endDTD
4,getDocumentSource
4,reportFatalError
4,restoreBaseURI
4,startConditional
4,addNotation
4,endAttlist
4,setupCurrentBaseURI
4,isRootDocument
4,saveLanguage
4,setParent
4,restoreLanguage
4,startExternalSubset
4,isValidInHTTPHeader
4,checkNotation
4,getDTDSource
4,isFallbackElement
4,endExternalSubset
4,getRecognizedProperties
4,setState
4,checkMultipleRootElements
4,setHref
4,setSawFallback
4,setXIncludeLocator
4,ignoredCharacters
4,setErrorReporter
4,endConditional
4,createInputSource
4,setFeature
4,copyFeatures
4,hasXIncludeNamespace
4,setDTDHandler
4,endParameterEntity
4,processXMLLangAttributes
4,setSawInclude
4,getResultDepth
4,checkUnparsedEntity
4,getBaseURI
4,saveBaseURI
4,isIncludeElement
4,startAttlist
4,notationDecl
4,isTopLevelIncludedItemViaInclude
4,getRecognizedFeatures
4,modifyAugmentations
4,isTopLevelIncludedItemViaFallback
4,reportError
4,startParameterEntity
4,isEqual
4,escapeHref
4,getIncludeParentDepth
4,isTopLevelIncludedItem
4,scopeOfLanguage
4,getPropertyDefault
4,getSawFallback
5,handleIncludeElement
6,processAttributes
7,reset
8,emptyElement
8,startElement
9,startDocument
