cluster_id,method_name
0,callUserDataHandlers
0,getUserDataRecord
0,setUserData
0,removeUserDataTable
0,getUserData
0,setUserDataTable
1,isXMLName
1,isXML11Version
1,createProcessingInstruction
1,createNotation
1,createEntity
1,createElement
1,createElementDefinition
1,createEntityReference
1,checkQName
1,createAttribute
1,isValidQName
2,clearIdentifiers
2,getIdentifier
2,putIdentifier
2,removeIdentifier
2,getIdentifiers
3,removeChild
3,insertBefore
3,replaceChild
4,abort
4,getStandalone
4,renamedAttrNode
4,deletedText
4,addEventListener
4,getNodeType
4,removedNode
4,setXmlStandalone
4,getInputEncoding
4,getOwnerDocument
4,replacedCharacterData
4,replacingNode
4,changes
4,modifiedAttrValue
4,removingNode
4,setDocumentURI
4,getDomConfig
4,getMutationEvents
4,getImplementation
4,loadXML
4,getElementById
4,getNodeListCache
4,modifyingCharacterData
4,getDocumentURI
4,setTextContent
4,changed
4,insertedText
4,getElementsByTagNameNS
4,isXMLVersionChanged
4,getVersion
4,getNodeName
4,getDoctype
4,undeferChildren
4,getAsync
4,getXmlEncoding
4,setStandalone
4,setXmlEncoding
4,setInputEncoding
4,createComment
4,dispatchEvent
4,createDocumentType
4,createAttributeNS
4,createElementNS
4,getEncoding
4,getElementsByTagName
4,canRenameElements
4,insertingNode
4,clone
4,getXmlVersion
4,replacedText
4,load
4,insertedNode
4,copyEventListeners
4,getDocumentElement
4,removeEventListener
4,freeNodeListCache
4,setAttrNode
4,setAsync
4,getTextContent
4,modifiedCharacterData
4,getBaseURI
4,getXmlStandalone
4,setVersion
4,createCDATASection
4,createTextNode
4,renamedElement
4,setMutationEvents
4,isNormalizeDocRequired
4,replacingData
4,setEncoding
4,replacedNode
4,removedAttrNode
4,createDocumentFragment
5,replaceRenameElement
6,saveXML
6,getErrorChecking
6,setErrorChecking
6,getStrictErrorChecking
6,checkNamespaceWF
6,setStrictErrorChecking
6,checkDOMNSErr
7,getNodeNumber
8,adoptNode
9,importNode
10,setXmlVersion
11,isKidOK
12,renameNode
13,cloneNode
14,writeObject
14,readObject
15,normalizeDocument
16,getFeature
