cluster_id,method_name
0,checkQName
1,setMutationEvents
1,getNodeName
1,removedNode
1,createComment
1,abort
1,setAttrNode
1,getTextContent
1,getImplementation
1,getMutationEvents
1,loadXML
1,replacedNode
1,renamedAttrNode
1,deletedText
1,createDocumentFragment
1,isNormalizeDocRequired
1,addEventListener
1,replacingData
1,renamedElement
1,createCDATASection
1,getNodeType
1,insertedText
1,setTextContent
1,modifiedCharacterData
1,getOwnerDocument
1,dispatchEvent
1,modifiedAttrValue
1,createAttributeNS
1,removingNode
1,getEncoding
1,createTextNode
1,removedAttrNode
1,createDocumentType
1,getElementsByTagName
1,modifyingCharacterData
1,setAsync
1,canRenameElements
1,removeEventListener
1,replacingNode
1,copyEventListeners
1,createElementNS
1,getAsync
1,load
1,insertedNode
1,replacedText
1,insertingNode
1,replacedCharacterData
1,getElementsByTagNameNS
1,clone
1,isXMLVersionChanged
2,adoptNode
3,importNode
4,insertBefore
4,replaceChild
5,renameNode
6,isXMLName
6,isXML11Version
6,isValidQName
7,cloneNode
8,getUserData
9,checkDOMNSErr
9,setStrictErrorChecking
9,saveXML
9,setErrorChecking
9,checkNamespaceWF
9,getErrorChecking
9,getStrictErrorChecking
10,createAttribute
10,createElementDefinition
10,createNotation
10,createElement
10,createEntity
10,createProcessingInstruction
10,createEntityReference
11,callUserDataHandlers
11,setUserDataTable
11,getUserDataRecord
11,removeUserDataTable
12,removeIdentifier
12,putIdentifier
12,getIdentifiers
12,getIdentifier
12,clearIdentifiers
13,getNodeNumber
14,replaceRenameElement
15,getDocumentURI
15,setDocumentURI
15,getBaseURI
16,setXmlVersion
17,normalizeDocument
18,removeChild
19,getFeature
20,isKidOK
21,changes
21,changed
22,getXmlEncoding
22,setXmlEncoding
23,freeNodeListCache
23,getNodeListCache
24,getVersion
25,getDomConfig
26,undeferChildren
27,getXmlStandalone
27,setXmlStandalone
28,readObject
28,writeObject
29,setVersion
30,getDocumentElement
31,getDoctype
32,setInputEncoding
32,getInputEncoding
33,getElementById
34,setUserData
35,getXmlVersion
36,setStandalone
37,getStandalone
38,setEncoding
