cluster_id,method_name
0,pcdata
0,resize
0,putElementNameMapping
0,getNotationDeclIndex
0,isEntityDeclared
0,getNextElementDeclIndex
0,getDTDSource
0,startExternalSubset
0,getDTDContentModelSource
0,getEntityDeclIndex
0,getFirstElementDeclIndex
0,endExternalSubset
0,startAttlist
0,getGrammarDescription
0,isNamespaceAware
0,setDTDContentModelSource
0,endContentModel
0,startConditional
0,ignoredCharacters
0,processingInstruction
0,any
0,getElementDeclIndex
0,endConditional
0,empty
0,getSymbolTable
0,endAttlist
0,textDecl
0,setDTDSource
0,comment
1,internalEntityDecl
1,externalEntityDecl
1,unparsedEntityDecl
2,startParameterEntity
2,endParameterEntity
3,attributeDecl
4,setContentSpecIndex
4,getContentSpecIndex
5,buildSyntaxTree
6,isImmutable
7,ensureAttributeDeclCapacity
8,getElementDeclIsExternal
9,addContentSpecNode
9,addUniqueLeafNode
10,setElementDecl
11,createAttributeDecl
12,setContentSpec
13,occurrence
14,startContentModel
15,endGroup
16,setNotationDecl
17,element
18,getContentSpecAsString
19,getFirstAttributeDeclIndex
20,addContentSpecToElement
21,printAttribute
22,printElements
23,getAttributeDeclIndex
24,getEntityDecl
25,elementDecl
26,getContentSpec
27,setAttributeDecl
28,isEntityUnparsed
29,ensureEntityDeclCapacity
30,getContentSpecType
31,endDTD
32,createNotationDecl
33,setEntityDecl
34,getNotationDecl
35,getElementContentModelValidator
36,separator
37,ensureContentSpecCapacity
38,createChildModel
39,ensureElementDeclCapacity
40,getNextAttributeDeclIndex
41,getAttributeDeclIsExternal
42,initializeContentModelStack
43,ensureNotationDeclCapacity
44,appendContentSpec
45,notationDecl
46,contentSpecTree
47,getElementDecl
48,startGroup
49,isCDATAAttribute
50,createElementDecl
51,createEntityDecl
52,createContentSpec
53,printAttributes
54,startDTD
55,getElementDeclName
56,setFirstAttributeDeclIndex
57,getAttributeDecl
