cluster_id,method_name
0,setNotationDecl
0,ensureNotationDeclCapacity
0,getNotationDecl
1,initializeContentModelStack
1,endGroup
1,startDTD
1,separator
2,unparsedEntityDecl
2,internalEntityDecl
2,endParameterEntity
2,startParameterEntity
2,externalEntityDecl
3,createAttributeDecl
3,getAttributeDecl
4,startGroup
4,occurrence
4,element
4,pcdata
5,printAttribute
5,isCDATAAttribute
6,processingInstruction
6,startAttlist
6,setDTDSource
6,getNotationDeclIndex
6,endContentModel
6,getNextElementDeclIndex
6,getGrammarDescription
6,appendContentSpec
6,getFirstElementDeclIndex
6,any
6,startConditional
6,isImmutable
6,textDecl
6,endAttlist
6,startExternalSubset
6,printElements
6,isNamespaceAware
6,resize
6,comment
6,getDTDSource
6,getDTDContentModelSource
6,putElementNameMapping
6,getElementDeclIndex
6,contentSpecTree
6,setDTDContentModelSource
6,getSymbolTable
6,isEntityDeclared
6,endConditional
6,getEntityDeclIndex
6,empty
6,ignoredCharacters
6,endExternalSubset
7,printAttributes
7,getAttributeDeclIndex
8,getElementDeclIsExternal
8,getFirstAttributeDeclIndex
8,getAttributeDeclIsExternal
8,getElementDeclName
8,endDTD
8,getNextAttributeDeclIndex
8,getContentSpecType
8,setFirstAttributeDeclIndex
9,attributeDecl
10,setElementDecl
10,getElementDecl
11,createChildModel
11,buildSyntaxTree
12,createContentSpec
12,getContentSpec
12,setContentSpec
13,addContentSpecNode
13,addUniqueLeafNode
14,setContentSpecIndex
14,getContentSpecAsString
14,getContentSpecIndex
15,addContentSpecToElement
16,createElementDecl
17,notationDecl
18,elementDecl
19,ensureElementDeclCapacity
20,startContentModel
21,createEntityDecl
22,isEntityUnparsed
23,setAttributeDecl
24,ensureContentSpecCapacity
25,getElementContentModelValidator
26,ensureEntityDeclCapacity
27,ensureAttributeDeclCapacity
28,createNotationDecl
29,setEntityDecl
29,getEntityDecl
