cluster_id,method_name
0,removeParticle
0,setDeclPool
0,findQName
0,null2EmptyString
0,findXSDocumentForDecl
0,setDVFactory
0,expandRelatedModelGroupComponents
0,getGlobalAttributeGroupDecl
0,expandRelatedAttributeUsesComponents
0,expandRelatedAttributeUseComponents
0,getSchemaDocument0
0,addGlobalAttributeDecl
0,getIDConstraintDecl
0,expandGrammars
0,getIDRegistry_sub
0,prepareForParse
0,getGlobalAttributeDecl
0,getIDRegistry
0,canAddComponents
0,getGlobalTypeDecl
0,createGrammarFrom
0,addNewGrammarLocations
0,nonAnnotationContent
0,addGlobalElementDecl
0,getGlobalNotationDecl
0,needReportTNSError
0,emptyString2Null
0,getGlobalElementDecl
0,getGlobalGroupDecl
0,addGlobalAttributeGroupDecl
0,expandComponents
0,expandRelatedAttributeGroupComponents
0,addGlobalTypeDecl
0,doc2SystemId
0,addIDConstraintDecl
0,setGenerateSyntheticAnnotations
0,addGlobalGroupDecl
0,schemaDocument2SystemId
0,addGlobalNotationDecl
0,element2Locator
1,canAddComponent
1,getGlobalDeclFromGrammar
2,reportSchemaWarning
2,reportSchemaError
3,resolveSchema
3,resolveSchemaSource
4,containedImportedGrammar
4,findDependentNamespaces
4,addNamespaceDependency
4,updateImportListWith
4,updateImportDependencies
5,getGrpOrAttrGrpRedefinedByRestriction
5,reportSharingError
6,addRelatedAttribute
6,addRelatedElement
6,addRelatedType
7,addGlobalTypeDecls
8,changeRedefineGroup
8,renameRedefiningComponents
9,setSchemasVisible
9,traverseGlobalDecl
10,addGrammars
11,addImportList
11,updateImportListFor
11,addNewImportedGrammars
11,getGrammar
11,updateImportList
12,isExistingGrammar
12,existingGrammars
13,createAnnotationValidator
14,addGlobalGroupDecls
15,addGlobalAttributeGroupDecls
16,getSchemaGrammar
17,findGrammar
18,expandRelatedModelGroupDefinitionComponents
18,expandRelatedParticleComponents
19,storeKeyRef
20,addGlobalElementDecls
21,parseSchema
22,expandImportList
23,reset
24,checkForDuplicateNames
25,getSchemaDocument
26,addGlobalComponents
27,validateAnnotations
28,constructTrees
29,traverseLocalElements
30,addNewGrammarComponents
31,buildGlobalNameRegistries
32,addGlobalNotationDecls
33,traverseSchemas
34,addGlobalAttributeDecls
35,getGlobalDecl
36,addGlobalComponent
37,expandRelatedComponents
38,expandRelatedElementComponents
38,expandRelatedAttributeComponents
38,expandRelatedSimpleTypeComponents
39,createTraversers
40,prepareForTraverse
41,resolveKeyRefs
42,expandRelatedTypeComponents
43,fillInLocalElemInfo
44,getSchemaDocument1
45,addGrammarComponents
46,expandRelatedComplexTypeComponents
