cluster_id,method_name
0,getGlobalTypeDecl
0,expandGrammars
0,getGlobalElementDecl
0,getGlobalAttributeGroupDecl
0,addGlobalAttributeGroupDecl
0,schemaDocument2SystemId
0,addGlobalAttributeDecl
0,expandRelatedAttributeUseComponents
0,getGlobalAttributeDecl
0,findQName
0,setGenerateSyntheticAnnotations
0,element2Locator
0,null2EmptyString
0,addGlobalNotationDecl
0,getIDRegistry
0,doc2SystemId
0,prepareForParse
0,getSchemaDocument0
0,getIDRegistry_sub
0,getIDConstraintDecl
0,findXSDocumentForDecl
0,emptyString2Null
0,expandRelatedModelGroupComponents
0,setDeclPool
0,addNewGrammarLocations
0,nonAnnotationContent
0,addGlobalElementDecl
0,expandRelatedAttributeUsesComponents
0,needReportTNSError
0,getGlobalGroupDecl
0,setDVFactory
0,expandComponents
0,expandRelatedAttributeGroupComponents
0,addGlobalTypeDecl
0,canAddComponents
0,addIDConstraintDecl
0,getGlobalNotationDecl
0,addGlobalGroupDecl
1,resolveSchema
1,resolveSchemaSource
2,addRelatedType
2,addRelatedAttribute
3,changeRedefineGroup
3,renameRedefiningComponents
4,updateImportListWith
4,updateImportDependencies
4,addNamespaceDependency
4,findDependentNamespaces
4,containedImportedGrammar
5,getGrpOrAttrGrpRedefinedByRestriction
5,reportSharingError
6,addGlobalGroupDecls
7,addGlobalTypeDecls
8,expandRelatedParticleComponents
8,expandRelatedModelGroupDefinitionComponents
9,traverseGlobalDecl
9,setSchemasVisible
10,addGrammars
11,addNewImportedGrammars
11,updateImportListFor
11,getGrammar
11,addImportList
11,updateImportList
12,existingGrammars
12,isExistingGrammar
13,createAnnotationValidator
14,addNewGrammarComponents
15,addGlobalAttributeGroupDecls
16,getSchemaGrammar
17,findGrammar
18,expandRelatedElementComponents
18,expandRelatedAttributeComponents
18,expandRelatedSimpleTypeComponents
19,storeKeyRef
20,addGlobalElementDecls
21,parseSchema
22,expandImportList
23,reset
24,removeParticle
25,addRelatedElement
26,addGlobalComponents
27,validateAnnotations
28,constructTrees
29,traverseLocalElements
30,getGlobalDeclFromGrammar
31,buildGlobalNameRegistries
32,addGlobalNotationDecls
33,traverseSchemas
34,addGlobalAttributeDecls
35,getGlobalDecl
36,addGlobalComponent
37,expandRelatedComponents
38,reportSchemaError
39,createTraversers
40,prepareForTraverse
41,resolveKeyRefs
42,expandRelatedTypeComponents
43,fillInLocalElemInfo
44,getSchemaDocument1
45,addGrammarComponents
46,expandRelatedComplexTypeComponents
47,createGrammarFrom
48,canAddComponent
49,reportSchemaWarning
50,checkForDuplicateNames
51,getSchemaDocument
