cluster_id,method_name
0,removeParticle
0,expandRelatedComplexTypeComponents
0,addNamespaceDependency
0,getIDRegistry
0,getSchemaDocument0
0,getIDConstraintDecl
0,updateImportListFor
0,expandGrammars
0,expandRelatedAttributeUseComponents
0,expandRelatedElementComponents
0,getIDRegistry_sub
0,addNewImportedGrammars
0,prepareForParse
0,setGenerateSyntheticAnnotations
0,doc2SystemId
0,addGlobalNotationDecl
0,expandRelatedModelGroupDefinitionComponents
0,updateImportListWith
0,element2Locator
0,reportSchemaError
0,expandRelatedModelGroupComponents
0,addGlobalElementDecls
0,getGrammar
0,findGrammar
0,expandRelatedAttributeUsesComponents
0,setDeclPool
0,traverseGlobalDecl
0,findQName
0,getGlobalAttributeGroupDecl
0,expandImportList
0,updateImportList
0,getSchemaGrammar
0,expandRelatedParticleComponents
0,findDependentNamespaces
0,containedImportedGrammar
0,addGrammars
0,setDVFactory
0,null2EmptyString
0,getSchemaDocument1
0,existingGrammars
0,expandRelatedSimpleTypeComponents
0,addGlobalGroupDecl
0,reportSchemaWarning
0,addIDConstraintDecl
0,getGlobalNotationDecl
0,addGlobalTypeDecl
0,expandRelatedAttributeGroupComponents
0,expandComponents
0,addGrammarComponents
0,addImportList
0,updateImportDependencies
0,setSchemasVisible
0,needReportTNSError
0,addRelatedElement
0,addGlobalElementDecl
0,nonAnnotationContent
0,addNewGrammarLocations
0,getGlobalGroupDecl
0,createGrammarFrom
0,renameRedefiningComponents
0,canAddComponents
0,getGlobalAttributeDecl
0,changeRedefineGroup
0,isExistingGrammar
0,addRelatedType
0,validateAnnotations
0,addGlobalAttributeDecl
0,addGlobalComponents
0,addGlobalAttributeGroupDecl
0,getGlobalElementDecl
0,reportSharingError
0,emptyString2Null
0,addRelatedAttribute
0,findXSDocumentForDecl
0,traverseSchemas
0,expandRelatedTypeComponents
0,getGrpOrAttrGrpRedefinedByRestriction
0,expandRelatedAttributeComponents
0,schemaDocument2SystemId
0,getGlobalTypeDecl
1,canAddComponent
1,getGlobalDeclFromGrammar
2,resolveSchema
2,resolveSchemaSource
3,checkForDuplicateNames
4,addGlobalGroupDecls
5,storeKeyRef
6,createAnnotationValidator
7,resolveKeyRefs
8,reset
9,addGlobalTypeDecls
10,addGlobalAttributeGroupDecls
11,prepareForTraverse
12,traverseLocalElements
13,parseSchema
14,addNewGrammarComponents
15,getGlobalDecl
16,expandRelatedComponents
17,createTraversers
18,fillInLocalElemInfo
19,constructTrees
20,getSchemaDocument
21,addGlobalComponent
22,addGlobalNotationDecls
23,addGlobalAttributeDecls
24,buildGlobalNameRegistries
