cluster_id,method_name
0,getElementDecl
0,setElementDecl
1,isCDATAAttribute
1,getContentSpecAsString
1,printAttributes
1,appendContentSpec
1,startDTD
1,isEntityUnparsed
1,any
1,startConditional
1,getNextAttributeDeclIndex
1,getContentSpecIndex
1,startAttlist
1,startExternalSubset
1,addContentSpecNode
1,getGrammarDescription
1,getFirstAttributeDeclIndex
1,setContentSpecIndex
1,printAttribute
1,textDecl
1,endGroup
1,isImmutable
1,getFirstElementDeclIndex
1,endDTD
1,getAttributeDeclIndex
1,startContentModel
1,getNextElementDeclIndex
1,pcdata
1,processingInstruction
1,endAttlist
1,getElementDeclIsExternal
1,setDTDSource
1,endContentModel
1,getNotationDeclIndex
1,getAttributeDeclIsExternal
1,printElements
1,createNotationDecl
1,ignoredCharacters
1,getContentSpecType
1,getEntityDeclIndex
1,addUniqueLeafNode
1,endConditional
1,endExternalSubset
1,empty
1,getDTDContentModelSource
1,getDTDSource
1,isEntityDeclared
1,setDTDContentModelSource
1,putElementNameMapping
1,resize
1,contentSpecTree
1,initializeContentModelStack
1,getSymbolTable
1,startGroup
1,endParameterEntity
1,startParameterEntity
1,getElementDeclIndex
1,setFirstAttributeDeclIndex
1,getElementDeclName
1,comment
1,isNamespaceAware
1,separator
2,createAttributeDecl
3,getEntityDecl
3,setEntityDecl
4,setNotationDecl
4,getNotationDecl
5,elementDecl
6,getAttributeDecl
7,buildSyntaxTree
7,createChildModel
8,createContentSpec
8,setContentSpec
8,getContentSpec
9,unparsedEntityDecl
9,internalEntityDecl
9,externalEntityDecl
10,occurrence
10,element
11,createElementDecl
12,createEntityDecl
13,setAttributeDecl
14,ensureEntityDeclCapacity
15,ensureAttributeDeclCapacity
16,attributeDecl
17,getElementContentModelValidator
18,ensureContentSpecCapacity
19,ensureElementDeclCapacity
20,addContentSpecToElement
21,ensureNotationDeclCapacity
22,notationDecl
