cluster_id,method_name
0,canAddComponent
0,getGlobalDeclFromGrammar
1,addGlobalGroupDecls
2,addRelatedElement
2,addRelatedAttribute
2,addRelatedType
3,checkForDuplicateNames
4,addGlobalTypeDecls
5,storeKeyRef
6,expandImportList
6,null2EmptyString
6,updateImportList
6,expandRelatedParticleComponents
6,containedImportedGrammar
6,setDVFactory
6,expandRelatedAttributeUseComponents
6,getGlobalAttributeGroupDecl
6,findQName
6,expandRelatedComplexTypeComponents
6,addNamespaceDependency
6,getIDRegistry
6,getSchemaDocument0
6,getIDConstraintDecl
6,expandGrammars
6,expandRelatedModelGroupComponents
6,setDeclPool
6,addGlobalElementDecls
6,findGrammar
6,getGlobalNotationDecl
6,renameRedefiningComponents
6,emptyString2Null
6,reportSharingError
6,getGlobalElementDecl
6,addGlobalAttributeGroupDecl
6,isExistingGrammar
6,expandRelatedModelGroupDefinitionComponents
6,doc2SystemId
6,setGenerateSyntheticAnnotations
6,updateImportListFor
6,reportSchemaError
6,addGrammars
6,findDependentNamespaces
6,traverseGlobalDecl
6,getGrammar
6,schemaDocument2SystemId
6,getGlobalTypeDecl
6,expandRelatedElementComponents
6,expandRelatedAttributeUsesComponents
6,updateImportListWith
6,removeParticle
6,addNewImportedGrammars
6,getIDRegistry_sub
6,expandRelatedTypeComponents
6,getGrpOrAttrGrpRedefinedByRestriction
6,expandRelatedAttributeComponents
6,canAddComponents
6,createGrammarFrom
6,needReportTNSError
6,findXSDocumentForDecl
6,setSchemasVisible
6,reportSchemaWarning
6,addIDConstraintDecl
6,addGlobalTypeDecl
6,expandRelatedAttributeGroupComponents
6,expandComponents
6,addImportList
6,getGlobalGroupDecl
6,addGlobalGroupDecl
6,addGlobalComponents
6,updateImportDependencies
6,getGlobalAttributeDecl
6,prepareForParse
6,addNewGrammarLocations
6,addGlobalNotationDecl
6,element2Locator
6,addGlobalElementDecl
6,getSchemaDocument1
6,existingGrammars
6,expandRelatedSimpleTypeComponents
6,addGlobalAttributeDecl
6,nonAnnotationContent
6,changeRedefineGroup
7,resolveKeyRefs
8,reset
9,getSchemaDocument
10,addGlobalAttributeGroupDecls
11,prepareForTraverse
12,traverseLocalElements
13,createAnnotationValidator
14,resolveSchema
14,resolveSchemaSource
15,getGlobalDecl
16,expandRelatedComponents
17,createTraversers
18,fillInLocalElemInfo
19,constructTrees
20,validateAnnotations
21,addGlobalComponent
22,addGlobalNotationDecls
23,addGlobalAttributeDecls
24,buildGlobalNameRegistries
25,traverseSchemas
26,addGrammarComponents
27,getSchemaGrammar
28,parseSchema
29,addNewGrammarComponents
