cluster_id,method_name
0,resolveSchemaSource
0,resolveSchema
0,traverseSchemas
1,canAddComponent
1,getGlobalDeclFromGrammar
1,addGlobalComponent
2,fillInLocalElemInfo
2,traverseLocalElements
3,expandRelatedModelGroupComponents
3,getSchemaDocument0
3,getIDRegistry
3,addNamespaceDependency
3,findGrammar
3,expandRelatedComplexTypeComponents
3,expandRelatedAttributeUsesComponents
3,setDeclPool
3,findQName
3,expandImportList
3,null2EmptyString
3,updateImportList
3,expandRelatedAttributeUseComponents
3,expandRelatedParticleComponents
3,containedImportedGrammar
3,setDVFactory
3,getGlobalAttributeGroupDecl
3,getSchemaGrammar
3,addGlobalAttributeGroupDecls
3,addGlobalElementDecls
3,addRelatedElement
3,getGlobalNotationDecl
3,renameRedefiningComponents
3,addRelatedAttribute
3,emptyString2Null
3,reportSharingError
3,getGlobalElementDecl
3,addGlobalAttributeGroupDecl
3,isExistingGrammar
3,expandRelatedModelGroupDefinitionComponents
3,doc2SystemId
3,setGenerateSyntheticAnnotations
3,updateImportListFor
3,reportSchemaError
3,addGrammars
3,findDependentNamespaces
3,traverseGlobalDecl
3,getGrammar
3,schemaDocument2SystemId
3,getGlobalTypeDecl
3,addGlobalTypeDecls
3,getIDConstraintDecl
3,addGlobalGroupDecls
3,addGlobalNotationDecls
3,expandRelatedElementComponents
3,expandGrammars
3,expandRelatedAttributeComponents
3,canAddComponents
3,createGrammarFrom
3,addGrammarComponents
3,addGlobalGroupDecl
3,reportSchemaWarning
3,addIDConstraintDecl
3,addGlobalTypeDecl
3,expandRelatedTypeComponents
3,expandRelatedAttributeGroupComponents
3,addImportList
3,getGlobalGroupDecl
3,updateImportDependencies
3,setSchemasVisible
3,needReportTNSError
3,expandRelatedComponents
3,addGlobalElementDecl
3,nonAnnotationContent
3,addNewGrammarLocations
3,expandComponents
3,findXSDocumentForDecl
3,getGrpOrAttrGrpRedefinedByRestriction
3,addGlobalComponents
3,updateImportListWith
3,getIDRegistry_sub
3,addNewImportedGrammars
3,prepareForParse
3,addGlobalAttributeDecls
3,addGlobalNotationDecl
3,element2Locator
3,existingGrammars
3,getSchemaDocument1
3,changeRedefineGroup
3,addGlobalAttributeDecl
3,validateAnnotations
3,addRelatedType
3,expandRelatedSimpleTypeComponents
3,getGlobalAttributeDecl
3,removeParticle
4,prepareForTraverse
5,checkForDuplicateNames
6,createAnnotationValidator
7,resolveKeyRefs
7,storeKeyRef
8,getGlobalDecl
9,createTraversers
10,parseSchema
11,reset
12,getSchemaDocument
13,constructTrees
14,addNewGrammarComponents
15,buildGlobalNameRegistries
