cluster_id,method_name
0,printElements
0,putElementNameMapping
0,resize
0,getGrammarDescription
0,isNamespaceAware
0,getElementDeclIndex
0,getNextElementDeclIndex
0,getSymbolTable
0,getEntityDeclIndex
0,getNotationDeclIndex
0,contentSpecTree
0,startContentModel
0,addContentSpecNode
0,startExternalSubset
0,startAttlist
0,endAttlist
0,setDTDSource
0,startConditional
0,any
0,appendContentSpec
0,endContentModel
0,processingInstruction
0,isEntityDeclared
0,comment
0,getDTDSource
0,textDecl
0,empty
0,endConditional
0,addUniqueLeafNode
0,setDTDContentModelSource
0,endExternalSubset
0,ignoredCharacters
0,getFirstElementDeclIndex
0,isImmutable
0,getDTDContentModelSource
1,createAttributeDecl
1,setAttributeDecl
1,getAttributeDecl
2,createNotationDecl
2,isEntityUnparsed
2,createEntityDecl
3,ensureContentSpecCapacity
3,getContentSpec
3,createContentSpec
3,setContentSpec
4,getNotationDecl
4,ensureNotationDeclCapacity
4,setNotationDecl
5,pcdata
5,initializeContentModelStack
5,separator
5,startDTD
5,endGroup
5,element
5,startGroup
5,occurrence
6,getAttributeDeclIndex
6,printAttribute
6,isCDATAAttribute
6,printAttributes
7,setEntityDecl
7,getEntityDecl
7,ensureEntityDeclCapacity
8,getFirstAttributeDeclIndex
8,endDTD
8,setContentSpecIndex
8,setFirstAttributeDeclIndex
8,getElementDeclName
8,getAttributeDeclIsExternal
8,getContentSpecType
8,getContentSpecIndex
8,getElementDeclIsExternal
8,getNextAttributeDeclIndex
8,getContentSpecAsString
9,attributeDecl
10,setElementDecl
10,getElementDecl
11,createChildModel
11,buildSyntaxTree
12,getElementContentModelValidator
13,ensureAttributeDeclCapacity
14,startParameterEntity
14,externalEntityDecl
14,unparsedEntityDecl
14,endParameterEntity
14,internalEntityDecl
15,addContentSpecToElement
16,createElementDecl
17,notationDecl
18,elementDecl
19,ensureElementDeclCapacity
