cluster_id,method_name
0,setErrorChecking
0,setStrictErrorChecking
0,checkDOMNSErr
0,setXmlVersion
0,isXML11Version
0,createElement
0,isXMLName
0,createEntity
0,checkNamespaceWF
0,saveXML
0,getErrorChecking
0,createProcessingInstruction
0,createNotation
0,getStrictErrorChecking
0,createAttribute
0,checkQName
0,isValidQName
0,createElementDefinition
0,createEntityReference
1,modifiedAttrValue
1,getImplementation
1,getMutationEvents
1,setDocumentURI
1,addEventListener
1,getOwnerDocument
1,getInputEncoding
1,getStandalone
1,renamedAttrNode
1,getDomConfig
1,undeferChildren
1,deletedText
1,getIdentifier
1,getNodeType
1,isKidOK
1,isXMLVersionChanged
1,removingNode
1,changes
1,replacingNode
1,replacedCharacterData
1,removedNode
1,abort
1,changed
1,getDoctype
1,getVersion
1,insertedText
1,setTextContent
1,getNodeListCache
1,getElementById
1,setXmlStandalone
1,setUserDataTable
1,loadXML
1,removeIdentifier
1,modifyingCharacterData
1,callUserDataHandlers
1,getUserData
1,getAsync
1,getElementsByTagNameNS
1,getNodeName
1,getDocumentURI
1,getXmlEncoding
1,dispatchEvent
1,createElementNS
1,getUserDataRecord
1,insertingNode
1,freeNodeListCache
1,getIdentifiers
1,clone
1,replacedText
1,load
1,putIdentifier
1,insertedNode
1,copyEventListeners
1,getDocumentElement
1,removeEventListener
1,canRenameElements
1,setAsync
1,removeUserDataTable
1,getXmlVersion
1,getElementsByTagName
1,createDocumentType
1,removedAttrNode
1,createTextNode
1,createAttributeNS
1,setUserData
1,getEncoding
1,setXmlEncoding
1,modifiedCharacterData
1,getBaseURI
1,getXmlStandalone
1,setVersion
1,createCDATASection
1,renamedElement
1,replacingData
1,setMutationEvents
1,isNormalizeDocRequired
1,createDocumentFragment
1,getFeature
1,replacedNode
1,setEncoding
1,clearIdentifiers
1,createComment
1,setInputEncoding
1,setAttrNode
1,getTextContent
1,setStandalone
2,replaceRenameElement
3,replaceChild
3,removeChild
3,insertBefore
4,writeObject
4,getNodeNumber
4,readObject
5,renameNode
6,cloneNode
7,normalizeDocument
8,adoptNode
9,importNode
