cluster_id,method_name
0,traverseLocalElements
0,fillInLocalElemInfo
1,canAddComponent
1,getGlobalDeclFromGrammar
2,setDeclPool
2,findQName
2,expandImportList
2,null2EmptyString
2,updateImportList
2,getSchemaGrammar
2,expandRelatedParticleComponents
2,containedImportedGrammar
2,setDVFactory
2,expandRelatedModelGroupComponents
2,getGlobalAttributeGroupDecl
2,expandRelatedAttributeUseComponents
2,expandRelatedComplexTypeComponents
2,addNamespaceDependency
2,getIDRegistry
2,getSchemaDocument0
2,getIDConstraintDecl
2,addGlobalGroupDecls
2,expandRelatedAttributeUsesComponents
2,expandGrammars
2,findGrammar
2,addGlobalElementDecls
2,addRelatedElement
2,getGlobalNotationDecl
2,renameRedefiningComponents
2,addRelatedAttribute
2,emptyString2Null
2,reportSharingError
2,getGlobalElementDecl
2,addGlobalAttributeGroupDecl
2,isExistingGrammar
2,expandRelatedModelGroupDefinitionComponents
2,doc2SystemId
2,setGenerateSyntheticAnnotations
2,updateImportListFor
2,reportSchemaError
2,addGrammars
2,findDependentNamespaces
2,traverseGlobalDecl
2,getGrammar
2,schemaDocument2SystemId
2,getGlobalTypeDecl
2,addGlobalTypeDecls
2,addGlobalAttributeGroupDecls
2,expandRelatedElementComponents
2,addGlobalNotationDecls
2,getIDRegistry_sub
2,expandRelatedTypeComponents
2,updateImportListWith
2,expandRelatedAttributeComponents
2,canAddComponents
2,resolveSchema
2,createGrammarFrom
2,addGrammarComponents
2,addGlobalGroupDecl
2,reportSchemaWarning
2,addIDConstraintDecl
2,addGlobalTypeDecl
2,expandRelatedAttributeGroupComponents
2,expandComponents
2,addImportList
2,getGlobalGroupDecl
2,updateImportDependencies
2,setSchemasVisible
2,needReportTNSError
2,addGlobalElementDecl
2,nonAnnotationContent
2,addNewGrammarLocations
2,traverseSchemas
2,findXSDocumentForDecl
2,getGrpOrAttrGrpRedefinedByRestriction
2,removeParticle
2,element2Locator
2,getSchemaDocument1
2,resolveSchemaSource
2,existingGrammars
2,expandRelatedSimpleTypeComponents
2,getGlobalAttributeDecl
2,addGlobalNotationDecl
2,addNewImportedGrammars
2,prepareForParse
2,addRelatedType
2,validateAnnotations
2,addGlobalAttributeDecl
2,addGlobalComponents
2,changeRedefineGroup
2,addGlobalAttributeDecls
3,checkForDuplicateNames
4,getSchemaDocument
5,storeKeyRef
6,createAnnotationValidator
7,resolveKeyRefs
8,reset
9,constructTrees
10,addGlobalComponent
11,buildGlobalNameRegistries
12,prepareForTraverse
13,parseSchema
14,addNewGrammarComponents
15,getGlobalDecl
16,expandRelatedComponents
17,createTraversers
