cluster_id,method_name
0,checkQName
1,isKidOK
1,getMutationEvents
1,setDocumentURI
1,getStandalone
1,renamedAttrNode
1,deletedText
1,addEventListener
1,getNodeType
1,getIdentifier
1,writeObject
1,getDomConfig
1,getInputEncoding
1,getOwnerDocument
1,modifiedAttrValue
1,removingNode
1,getDocumentURI
1,dispatchEvent
1,readObject
1,modifiedCharacterData
1,getBaseURI
1,getXmlStandalone
1,getImplementation
1,undeferChildren
1,getNodeName
1,isXMLVersionChanged
1,changes
1,replacingNode
1,replacedCharacterData
1,removedNode
1,abort
1,changed
1,getDoctype
1,getVersion
1,insertedText
1,setTextContent
1,setVersion
1,getNodeListCache
1,setXmlStandalone
1,setUserDataTable
1,loadXML
1,removeIdentifier
1,modifyingCharacterData
1,callUserDataHandlers
1,getNodeNumber
1,getUserData
1,getAsync
1,getElementsByTagNameNS
1,getElementById
1,createCDATASection
1,getXmlEncoding
1,renamedElement
1,getUserDataRecord
1,isXML11Version
1,isXMLName
1,freeNodeListCache
1,getIdentifiers
1,clone
1,replacedText
1,load
1,putIdentifier
1,insertedNode
1,getEncoding
1,copyEventListeners
1,removeEventListener
1,isValidQName
1,canRenameElements
1,setAsync
1,removeUserDataTable
1,getXmlVersion
1,getElementsByTagName
1,createDocumentType
1,removedAttrNode
1,createTextNode
1,getDocumentElement
1,createElementNS
1,insertingNode
1,createAttributeNS
1,replacingData
1,setMutationEvents
1,isNormalizeDocRequired
1,createDocumentFragment
1,setEncoding
1,replacedNode
1,normalizeDocument
1,getTextContent
1,setAttrNode
1,clearIdentifiers
1,setXmlVersion
1,createComment
1,setUserData
1,getFeature
1,setXmlEncoding
1,setInputEncoding
1,setStandalone
2,importNode
3,insertBefore
3,replaceChild
3,removeChild
4,replaceRenameElement
5,createEntity
5,createElement
5,createEntityReference
5,createAttribute
5,createProcessingInstruction
5,createElementDefinition
5,createNotation
6,adoptNode
7,renameNode
8,getErrorChecking
8,checkNamespaceWF
8,checkDOMNSErr
8,setErrorChecking
8,setStrictErrorChecking
8,getStrictErrorChecking
8,saveXML
8,cloneNode
