cluster_id,method_name
0,expandRelatedAttributeUseComponents
1,buildGlobalNameRegistries
2,reset
3,removeParticle
3,getGlobalAttributeDecl
3,existingGrammars
3,doc2SystemId
3,setGenerateSyntheticAnnotations
3,addGlobalNotationDecl
3,traverseGlobalDecl
3,getIDRegistry_sub
3,schemaDocument2SystemId
3,getGlobalTypeDecl
3,expandGrammars
3,addGlobalElementDecls
3,getIDConstraintDecl
3,setDeclPool
3,getIDRegistry
3,findQName
3,getGlobalAttributeGroupDecl
3,expandRelatedModelGroupComponents
3,setDVFactory
3,null2EmptyString
3,addGlobalAttributeDecl
3,getGlobalElementDecl
3,addGlobalAttributeGroupDecl
3,getGrpOrAttrGrpRedefinedByRestriction
3,addGlobalGroupDecl
3,findXSDocumentForDecl
3,addGlobalTypeDecl
3,expandRelatedAttributeGroupComponents
3,emptyString2Null
3,expandComponents
3,canAddComponents
3,getGlobalNotationDecl
3,getGlobalGroupDecl
3,addIDConstraintDecl
3,setSchemasVisible
3,needReportTNSError
3,reportSharingError
3,addGlobalElementDecl
3,nonAnnotationContent
3,addNewGrammarLocations
4,parseSchema
5,getGlobalDecl
6,constructTrees
7,getSchemaDocument
8,storeKeyRef
9,renameRedefiningComponents
9,changeRedefineGroup
10,traverseLocalElements
11,addGlobalAttributeDecls
12,addGlobalComponent
13,resolveSchema
13,resolveSchemaSource
14,prepareForTraverse
15,addNewGrammarComponents
16,getGlobalDeclFromGrammar
17,createTraversers
18,checkForDuplicateNames
19,fillInLocalElemInfo
20,getSchemaGrammar
21,traverseSchemas
22,addRelatedElement
22,addRelatedType
23,resolveKeyRefs
24,createAnnotationValidator
25,addGlobalNotationDecls
26,canAddComponent
27,addNewImportedGrammars
27,updateImportList
28,findGrammar
29,element2Locator
30,updateImportDependencies
31,addImportList
31,isExistingGrammar
31,getGrammar
31,expandImportList
31,updateImportListFor
32,addGlobalAttributeGroupDecls
33,addGlobalGroupDecls
34,expandRelatedComponents
35,addGlobalTypeDecls
36,validateAnnotations
37,expandRelatedComplexTypeComponents
38,addNamespaceDependency
38,findDependentNamespaces
38,containedImportedGrammar
38,updateImportListWith
39,getSchemaDocument1
40,expandRelatedSimpleTypeComponents
40,expandRelatedElementComponents
40,expandRelatedAttributeComponents
41,addGrammarComponents
42,expandRelatedAttributeUsesComponents
43,addGrammars
44,addGlobalComponents
45,expandRelatedTypeComponents
46,addRelatedAttribute
47,createGrammarFrom
48,expandRelatedModelGroupDefinitionComponents
48,expandRelatedParticleComponents
49,prepareForParse
49,getSchemaDocument0
50,reportSchemaWarning
50,reportSchemaError
