cluster_id,method_name
0,setRootElementProcessed
0,getRootElementProcessed
1,textDecl
2,restoreLanguage
2,processXMLBaseAttributes
2,setDTDSource
2,addUnparsedEntity
2,getDocumentHandler
2,getState
2,sameBaseURIAsIncludeParent
2,startDTD
2,getFeatureDefault
2,searchForRecursiveIncludes
2,unparsedEntityDecl
2,checkWhitespace
2,startConditional
2,processXMLLangAttributes
2,isValidInHTTPHeader
2,getBaseURI
2,saveBaseURI
2,isIncludeElement
2,startAttlist
2,scopeOfBaseURI
2,setupCurrentBaseURI
2,endAttlist
2,addNotation
2,getSawInclude
2,attributeDecl
2,externalEntityDecl
2,getRelativeURI
2,setDocumentSource
2,reportResourceError
2,reportFatalError
2,doctypeDecl
2,sameLanguageAsIncludeParent
2,notationDecl
2,saveLanguage
2,getLanguage
2,getDTDHandler
2,internalEntityDecl
2,copyFeatures1
2,elementDecl
2,endDTD
2,getDocumentSource
2,restoreBaseURI
2,setParent
2,isRootDocument
2,isTopLevelIncludedItemViaInclude
2,startExternalSubset
2,getSawFallback
2,endExternalSubset
2,getRecognizedProperties
2,setState
2,checkNotation
2,getResultDepth
2,setSawInclude
2,reportError
2,checkUnparsedEntity
2,checkMultipleRootElements
2,getPropertyDefault
2,scopeOfLanguage
2,setHref
2,setSawFallback
2,setXIncludeLocator
2,isTopLevelIncludedItem
2,getIncludeParentDepth
2,ignoredCharacters
2,endConditional
2,createInputSource
2,isEqual
2,startParameterEntity
2,isTopLevelIncludedItemViaFallback
2,copyFeatures
2,hasXIncludeNamespace
2,getRecognizedFeatures
2,setDTDHandler
2,endParameterEntity
2,isFallbackElement
2,getDTDSource
3,handleFallbackElement
4,xmlDecl
5,getIncludeParentLanguage
6,startCDATA
7,endCDATA
8,handleIncludeElement
9,startGeneralEntity
10,processingInstruction
11,modifyAugmentations
12,processAttributes
13,emptyElement
14,endGeneralEntity
15,checkAndSendUnparsedEntity
16,escapeHref
17,setFeature
18,endDocument
19,setProperty
20,getRelativeBaseURI
21,startElement
22,setErrorReporter
23,startDocument
24,setDocumentHandler
25,characters
26,getIncludeParentBaseURI
27,reset
28,comment
29,checkAndSendNotation
30,ignorableWhitespace
31,endElement
