cluster_id,method_name
0,reportFatalError
0,checkWhitespace
0,setupCurrentBaseURI
0,setHref
1,restoreLanguage
1,checkUnparsedEntity
1,scopeOfLanguage
1,isEqual
1,getRecognizedFeatures
1,getBaseURI
1,isValidInHTTPHeader
1,scopeOfBaseURI
1,sameBaseURIAsIncludeParent
1,getDocumentHandler
1,addUnparsedEntity
1,setDTDSource
1,processXMLBaseAttributes
1,addNotation
1,restoreBaseURI
1,getDocumentSource
1,copyFeatures1
1,getLanguage
1,setDocumentSource
1,getRelativeURI
1,getSawInclude
1,setSawInclude
1,getResultDepth
1,getSawFallback
1,setXIncludeLocator
1,setSawFallback
1,getDTDSource
1,hasXIncludeNamespace
1,copyFeatures
1,createInputSource
1,checkNotation
1,getRecognizedProperties
2,processingInstruction
2,comment
3,endAttlist
3,endConditional
3,startAttlist
3,elementDecl
3,startExternalSubset
3,internalEntityDecl
3,ignoredCharacters
3,startConditional
3,endExternalSubset
3,setDTDHandler
3,externalEntityDecl
3,attributeDecl
3,endParameterEntity
3,startParameterEntity
3,getDTDHandler
4,isTopLevelIncludedItemViaFallback
4,getIncludeParentDepth
5,endGeneralEntity
5,startCDATA
5,endCDATA
5,ignorableWhitespace
6,endDTD
6,startDTD
7,saveBaseURI
7,setState
7,saveLanguage
7,isTopLevelIncludedItemViaInclude
7,getState
8,isFallbackElement
8,isIncludeElement
9,xmlDecl
10,textDecl
11,handleIncludeElement
12,setProperty
13,checkAndSendNotation
14,startGeneralEntity
15,reportResourceError
15,reportError
16,processXMLLangAttributes
16,sameLanguageAsIncludeParent
17,unparsedEntityDecl
18,searchForRecursiveIncludes
18,setParent
18,isRootDocument
19,getRelativeBaseURI
20,doctypeDecl
21,emptyElement
22,isTopLevelIncludedItem
23,checkMultipleRootElements
24,startElement
25,endElement
26,setErrorReporter
27,setFeature
28,getIncludeParentBaseURI
29,processAttributes
30,checkAndSendUnparsedEntity
31,reset
32,modifyAugmentations
33,setDocumentHandler
34,setRootElementProcessed
34,getRootElementProcessed
35,escapeHref
36,getFeatureDefault
37,characters
38,getPropertyDefault
39,endDocument
40,startDocument
41,getIncludeParentLanguage
42,notationDecl
43,handleFallbackElement
