cluster_id,method_name
0,getDocumentElement
0,getEncoding
1,getUserDataRecord
1,removeUserDataTable
1,setUserData
1,setUserDataTable
2,removeIdentifier
2,clearIdentifiers
2,getIdentifier
2,putIdentifier
2,getIdentifiers
3,isXML11Version
3,checkQName
3,isValidQName
3,isXMLName
4,setTextContent
4,insertedText
4,modifiedCharacterData
4,createCDATASection
4,renamedElement
4,replacingData
4,setMutationEvents
4,dispatchEvent
4,createDocumentFragment
4,modifiedAttrValue
4,isNormalizeDocRequired
4,getOwnerDocument
4,getNodeType
4,addEventListener
4,deletedText
4,renamedAttrNode
4,getMutationEvents
4,getImplementation
4,loadXML
4,getNodeName
4,getElementsByTagNameNS
4,getAsync
4,removingNode
4,replacedNode
4,modifyingCharacterData
4,insertingNode
4,setAsync
4,copyEventListeners
4,insertedNode
4,load
4,replacedText
4,abort
4,replacingNode
4,getXmlVersion
4,clone
4,getElementsByTagName
4,canRenameElements
4,createElementNS
4,createAttributeNS
4,removeEventListener
4,replacedCharacterData
4,removedAttrNode
4,removedNode
4,getTextContent
4,createComment
4,setAttrNode
4,createDocumentType
4,createTextNode
5,freeNodeListCache
5,getNodeListCache
6,getErrorChecking
6,saveXML
6,checkDOMNSErr
6,checkNamespaceWF
6,setStrictErrorChecking
6,getStrictErrorChecking
6,setErrorChecking
7,setInputEncoding
7,getInputEncoding
8,replaceChild
8,insertBefore
9,setStandalone
10,createNotation
10,createEntity
10,createAttribute
10,createProcessingInstruction
10,createElementDefinition
10,createElement
10,createEntityReference
11,getVersion
12,getDoctype
13,setXmlStandalone
13,getXmlStandalone
14,writeObject
14,readObject
15,getStandalone
16,getNodeNumber
17,getXmlEncoding
17,setXmlEncoding
18,getUserData
19,importNode
20,callUserDataHandlers
21,setXmlVersion
22,changes
22,changed
23,isKidOK
24,replaceRenameElement
25,renameNode
26,getElementById
27,cloneNode
28,isXMLVersionChanged
29,undeferChildren
30,getDocumentURI
30,setDocumentURI
30,getBaseURI
31,normalizeDocument
32,getDomConfig
33,getFeature
34,removeChild
35,adoptNode
36,setVersion
37,setEncoding
